"","Mail","Gifts","CnGf_1_Amount","TestGroup1","Gender","St","Type","Class","Left","Middle","Right","Largest","Last","LGDate","FY13","FY14","Class1","FY1314","log13","log14","logLast","newdate","TG","TestGroup1B","TestGroup1C","TestGroup1D","Baselinell"
"1682",0,0,0,"B",2,1,0,2006,300,200,100,9,50,245,50,50,9,2500,3.93182563272433,3.93182563272433,3.93182563272433,16448,"B",1,0,0,-0.407968238326283
"1683",0,1,42,"B",2,0,0,2006,300,200,100,9,36,378,234,156,9,36504,5.45958551414416,5.05624580534831,3.61091791264422,16315,"B",1,0,0,-1.09362474715707
"1684",0,0,0,"A",2,1,0,2006,300,200,100,9,100,164,100,0,9,0,4.61512051684126,0,4.61512051684126,16529,"A",0,0,0,-0.407968238326283
"1685",0,0,0,"C",2,1,0,2006,100,75,50,61,50,126,50,0,9,0,3.93182563272433,0,3.93182563272433,16567,"C",0,1,0,-0.407968238326283
"1686",0,0,0,"A",2,0,0,2006,150,100,50,39,25,82,0,25,9,0,0,3.25809653802148,3.25809653802148,16611,"A",0,0,0,-0.407968238326283
"1687",0,0,0,"B",2,1,0,2006,150,100,50,61,10,284,10,0,9,0,2.39789527279837,0,2.39789527279837,16409,"B",1,0,0,-0.407968238326283
"1688",0,1,50,"B",2,1,1,2006,150,100,50,61,35,296,85,0,9,0,4.45434729625351,0,3.58351893845611,16397,"B",1,0,0,-1.09362474715707
"1689",0,0,0,"A",2,1,0,2006,300,200,100,9,100,364,100,100,9,10000,4.61512051684126,4.61512051684126,4.61512051684126,16329,"A",0,0,0,-0.407968238326283
"1690",0,1,100,"A",2,1,1,2006,800,500,250,40,200,458,0,0,9,0,0,0,5.30330490805908,16235,"A",0,0,0,-1.09362474715707
"1691",0,0,0,"B",2,1,1,2006,100,75,50,50,35,333,35,0,9,0,3.58351893845611,0,3.58351893845611,16360,"B",1,0,0,-0.407968238326283
"1692",0,1,50,"A",2,0,1,2006,300,200,100,9,25,198,100,25,9,2500,4.61512051684126,3.25809653802148,3.25809653802148,16495,"A",0,0,0,-1.09362474715707
"1693",0,1,35,"B",2,0,1,2006,150,100,50,61,30,509,50,30,9,1500,3.93182563272433,3.43398720448515,3.43398720448515,16184,"B",1,0,0,-1.09362474715707
"1694",0,0,0,"C",2,0,1,2006,75,50,25,30,10,431,0,0,9,0,0,0,2.39789527279837,16262,"C",0,1,0,-0.407968238326283
"1695",0,0,0,"C",2,1,1,2006,50,25,10,8,10,424,10,0,9,0,2.39789527279837,0,2.39789527279837,16269,"C",0,1,0,-0.407968238326283
"1696",0,0,0,"C",2,0,0,2008,150,125,100,9,100,235,100,0,7,0,4.61512051684126,0,4.61512051684126,16458,"C",0,1,0,-0.407968238326283
"1697",0,1,150,"C",2,0,0,2007,225,200,150,22,150,433,0,150,8,0,0,5.01727983681492,5.01727983681492,16260,"C",0,1,0,-1.09362474715707
"1698",0,0,0,"A",2,0,1,2006,300,200,100,9,100,534,100,0,9,0,4.61512051684126,0,4.61512051684126,16159,"A",0,0,0,-0.407968238326283
"1699",0,0,0,"A",2,1,1,2006,150,100,50,61,50,215,25,50,9,1250,3.25809653802148,3.93182563272433,3.93182563272433,16478,"A",0,0,0,-0.407968238326283
"1700",0,0,0,"B",1,1,0,2006,300,200,100,9,100,1,100,0,9,0,4.61512051684126,0,4.61512051684126,16692,"B",1,0,0,-0.407968238326283
"1701",0,0,0,"C",2,1,0,2006,200,150,125,16,125,353,0,0,9,0,0,0,4.83628190695148,16340,"C",0,1,0,-0.407968238326283
"1702",0,0,0,"C",2,1,1,2006,150,125,100,9,100,307,100,100,9,10000,4.61512051684126,4.61512051684126,4.61512051684126,16386,"C",0,1,0,-0.407968238326283
"1703",0,0,0,"A",2,1,1,2006,800,500,250,40,250,1,250,0,9,0,5.52545293913178,0,5.52545293913178,16692,"A",0,0,0,-0.407968238326283
"1704",0,0,0,"A",1,1,0,2011,150,100,50,61,50,163,0,50,4,0,0,3.93182563272433,3.93182563272433,16530,"A",0,0,0,-0.407968238326283
"1705",0,0,0,"B",1,0,0,2010,75,50,25,30,20,492,0,20,5,0,0,3.04452243772342,3.04452243772342,16201,"B",1,0,0,-0.407968238326283
"1706",0,0,0,"B",1,1,0,1965,300,200,100,9,100,29,100,0,50,0,4.61512051684126,0,4.61512051684126,16664,"B",1,0,0,-0.407968238326283
"1707",0,0,0,"C",2,1,1,1991,100,75,50,61,50,104,50,50,24,2500,3.93182563272433,3.93182563272433,3.93182563272433,16589,"C",0,1,0,-0.407968238326283
"1708",0,0,0,"A",2,1,1,2006,300,200,100,9,50,450,50,0,9,0,3.93182563272433,0,3.93182563272433,16243,"A",0,0,0,-0.407968238326283
"1709",0,0,0,"B",2,1,1,2006,150,100,50,61,50,184,50,50,9,2500,3.93182563272433,3.93182563272433,3.93182563272433,16509,"B",1,0,0,-0.407968238326283
"1710",0,0,0,"C",2,0,1,2006,150,125,100,9,100,551,100,100,9,10000,4.61512051684126,4.61512051684126,4.61512051684126,16142,"C",0,1,0,-0.407968238326283
"1711",0,1,25,"C",2,1,1,2007,100,75,50,61,50,368,25,50,8,1250,3.25809653802148,3.93182563272433,3.93182563272433,16325,"C",0,1,0,-1.09362474715707
"1712",0,0,0,"A",2,1,0,2007,150,100,50,61,50,183,0,0,8,0,0,0,3.93182563272433,16510,"A",0,0,0,-0.407968238326283
"1713",0,0,0,"C",2,1,0,2007,150,125,100,9,25,110,0,0,8,0,0,0,3.25809653802148,16583,"C",0,1,0,-0.407968238326283
"1714",0,1,25,"A",2,1,0,2010,150,100,50,46,30,163,0,30,5,0,0,3.43398720448515,3.43398720448515,16530,"A",0,0,0,-1.09362474715707
"1715",0,0,0,"A",1,1,0,2010,150,100,50,39,25,439,25,0,5,0,3.25809653802148,0,3.25809653802148,16254,"A",0,0,0,-0.407968238326283
"1716",0,0,0,"C",2,1,0,2008,150,125,100,9,100,239,100,200,7,20000,4.61512051684126,5.30330490805908,4.61512051684126,16454,"C",0,1,0,-0.407968238326283
"1717",0,0,0,"A",2,1,0,1952,225,150,75,75,25,347,0,25,63,0,0,3.25809653802148,3.25809653802148,16346,"A",0,0,0,-0.407968238326283
"1718",1,1,50,"D",2,0,0,1952,75,50,25,61,50,288,50,50,63,2500,3.93182563272433,3.93182563272433,3.93182563272433,16405,"D",0,0,1,-1.09362474715707
"1719",0,0,0,"B",2,1,0,2007,450,300,150,22,150,400,150,0,8,0,5.01727983681492,0,5.01727983681492,16293,"B",1,0,0,-0.407968238326283
"1720",0,0,0,"B",2,0,0,2007,300,200,100,9,100,481,100,0,8,0,4.61512051684126,0,4.61512051684126,16212,"B",1,0,0,-0.407968238326283
"1721",0,1,100,"C",1,0,1,2007,150,125,100,9,100,376,100,100,8,10000,4.61512051684126,4.61512051684126,4.61512051684126,16317,"C",0,1,0,-1.09362474715707
"1722",0,0,0,"A",2,0,1,2007,800,500,250,40,250,239,0,250,8,0,0,5.52545293913178,5.52545293913178,16454,"A",0,0,0,-0.407968238326283
"1723",0,1,100,"A",2,0,0,1962,150,100,50,61,50,418,50,50,53,2500,3.93182563272433,3.93182563272433,3.93182563272433,16275,"A",0,0,0,-1.09362474715707
"1724",0,0,0,"B",2,0,0,1948,300,200,100,9,100,242,100,0,67,0,4.61512051684126,0,4.61512051684126,16451,"B",1,0,0,-0.407968238326283
"1725",0,0,0,"C",2,0,0,1958,150,125,100,9,100,104,0,100,57,0,0,4.61512051684126,4.61512051684126,16589,"C",0,1,0,-0.407968238326283
"1726",0,0,0,"C",2,0,1,2007,100,75,50,61,50,296,50,0,8,0,3.93182563272433,0,3.93182563272433,16397,"C",0,1,0,-0.407968238326283
"1727",0,0,0,"A",2,1,0,2011,300,200,100,9,100,419,100,0,4,0,4.61512051684126,0,4.61512051684126,16274,"A",0,0,0,-0.407968238326283
"1728",0,0,0,"B",1,1,0,2011,50,25,10,27,2,425,0,2,4,0,0,1.09861228866811,1.09861228866811,16268,"B",1,0,0,-0.407968238326283
"1729",0,0,0,"A",2,1,0,2011,150,100,50,46,30,509,25,30,4,750,3.25809653802148,3.43398720448515,3.43398720448515,16184,"A",0,0,0,-0.407968238326283
"1730",0,0,0,"C",2,0,0,1968,75,50,25,39,25,72,25,0,47,0,3.25809653802148,0,3.25809653802148,16621,"C",0,1,0,-0.407968238326283
"1731",0,0,0,"C",1,1,0,2012,75,50,25,30,20,118,0,20,3,0,0,3.04452243772342,3.04452243772342,16575,"C",0,1,0,-0.407968238326283
"1732",0,0,0,"A",2,0,0,2011,150,100,50,61,50,440,0,100,4,0,0,4.61512051684126,3.93182563272433,16253,"A",0,0,0,-0.407968238326283
"1733",0,0,0,"C",1,1,0,2011,50,25,10,77,8.5,218,0,0,4,0,0,0,2.2512917986065,16475,"C",0,1,0,-0.407968238326283
"1734",0,0,0,"A",2,1,0,2010,800,500,250,40,250,288,0,250,5,0,0,5.52545293913178,5.52545293913178,16405,"A",0,0,0,-0.407968238326283
"1735",0,0,0,"D",2,0,1,2013,50,25,10,39,25,18,25,0,2,0,3.25809653802148,0,3.25809653802148,16675,"D",0,0,1,-0.407968238326283
"1736",0,0,0,"B",1,0,0,2010,300,200,100,9,100,68,0,0,5,0,0,0,4.61512051684126,16625,"B",1,0,0,-0.407968238326283
"1737",0,0,0,"C",1,1,0,2012,75,50,25,39,20.14,89,0,45.14,3,0,0,3.83168025274561,3.05116698044209,16604,"C",0,1,0,-0.407968238326283
"1738",1,1,50,"B",2,1,1,2007,150,100,50,61,50,53,25,100,8,2500,3.25809653802148,4.61512051684126,3.93182563272433,16640,"B",1,0,0,-1.09362474715707
"1739",0,0,0,"C",1,1,0,2011,100,75,50,61,50,401,0,50,4,0,0,3.93182563272433,3.93182563272433,16292,"C",0,1,0,-0.407968238326283
"1740",1,1,100,"A",2,1,1,2007,300,200,100,9,100,355,0,100,8,0,0,4.61512051684126,4.61512051684126,16338,"A",0,0,0,-1.09362474715707
"1741",0,0,0,"C",2,1,1,2007,150,125,100,9,100,537,0,100,8,0,0,4.61512051684126,4.61512051684126,16156,"C",0,1,0,-0.407968238326283
"1742",0,0,0,"B",1,0,1,2007,75,50,25,30,20,534,20,0,8,0,3.04452243772342,0,3.04452243772342,16159,"B",1,0,0,-0.407968238326283
"1743",0,0,0,"C",1,1,1,2007,150,125,100,9,100,527,0,0,8,0,0,0,4.61512051684126,16166,"C",0,1,0,-0.407968238326283
"1744",1,1,75,"C",2,1,1,2007,100,75,50,61,50,55,0,50,8,0,0,3.93182563272433,3.93182563272433,16638,"C",0,1,0,-1.09362474715707
"1745",1,1,50,"D",2,1,1,2007,75,50,25,61,50,115,50,0,8,0,3.93182563272433,0,3.93182563272433,16578,"D",0,0,1,-1.09362474715707
"1746",0,1,25,"C",2,1,1,2010,100,75,50,61,50,350,0,50,5,0,0,3.93182563272433,3.93182563272433,16343,"C",0,1,0,-1.09362474715707
"1747",0,0,0,"C",1,1,0,2013,50,25,10,44,3,143,3,0,2,0,1.38629436111989,0,1.38629436111989,16550,"C",0,1,0,-0.407968238326283
"1748",0,0,0,"B",2,1,0,2012,75,50,25,39,25,202,0,25,3,0,0,3.25809653802148,3.25809653802148,16491,"B",1,0,0,-0.407968238326283
"1749",0,0,0,"B",2,1,1,2003,275,175,100,80,66,432,66,0,12,0,4.20469261939097,0,4.20469261939097,16261,"B",1,0,0,-0.407968238326283
"1750",0,1,100,"C",2,1,0,2009,375,325,250,40,100,364,0,100,6,0,0,4.61512051684126,4.61512051684126,16329,"C",0,1,0,-1.09362474715707
"1751",0,0,0,"B",2,1,0,2010,450,300,150,22,100,436,0,0,5,0,0,0,4.61512051684126,16257,"B",1,0,0,-0.407968238326283
"1752",0,0,0,"A",2,1,0,2008,300,200,100,9,42.5,218,0,0,7,0,0,0,3.77276093809464,16475,"A",0,0,0,-0.407968238326283
"1753",0,0,0,"A",2,0,0,2008,1500,1000,500,62,100,450,100,0,7,0,4.61512051684126,0,4.61512051684126,16243,"A",0,0,0,-0.407968238326283
"1754",0,0,0,"B",2,0,0,2008,300,200,100,9,100,421,100,0,7,0,4.61512051684126,0,4.61512051684126,16272,"B",1,0,0,-0.407968238326283
"1755",0,1,200,"A",2,0,0,2008,900,600,300,47,300,163,250,300,7,75000,5.52545293913178,5.70711026474888,5.70711026474888,16530,"A",0,0,0,-1.09362474715707
"1756",0,0,0,"A",2,1,1,2008,150,100,50,39,25,474,25,25,7,625,3.25809653802148,3.25809653802148,3.25809653802148,16219,"A",0,0,0,-0.407968238326283
"1757",0,0,0,"B",2,0,1,2008,300,200,100,9,100,399,0,100,7,0,0,4.61512051684126,4.61512051684126,16294,"B",1,0,0,-0.407968238326283
"1758",0,0,0,"A",1,0,1,2008,150,100,50,39,25,433,25,25,7,625,3.25809653802148,3.25809653802148,3.25809653802148,16260,"A",0,0,0,-0.407968238326283
"1759",1,1,250,"D",2,0,1,2008,375,250,125,40,250,433,0,250,7,0,0,5.52545293913178,5.52545293913178,16260,"D",0,0,1,-1.09362474715707
"1760",0,0,0,"A",1,1,1,2008,300,200,100,9,100,427,100,0,7,0,4.61512051684126,0,4.61512051684126,16266,"A",0,0,0,-0.407968238326283
"1761",0,0,0,"C",1,1,1,2003,150,125,100,9,100,10,0,0,12,0,0,0,4.61512051684126,16683,"C",0,1,0,-0.407968238326283
"1762",1,1,250,"C",1,0,0,2008,300,250,200,34,200,279,200,200,7,40000,5.30330490805908,5.30330490805908,5.30330490805908,16414,"C",0,1,0,-1.09362474715707
"1763",0,0,0,"C",1,0,0,2011,75,50,25,39,25,180,0,0,4,0,0,0,3.25809653802148,16513,"C",0,1,0,-0.407968238326283
"1764",1,1,50,"B",1,1,1,2008,150,100,50,61,50,285,25,50,7,1250,3.25809653802148,3.93182563272433,3.93182563272433,16408,"B",1,0,0,-1.09362474715707
"1765",0,0,0,"B",2,0,1,2009,300,200,100,9,100,119,100,0,6,0,4.61512051684126,0,4.61512051684126,16574,"B",1,0,0,-0.407968238326283
"1766",0,0,0,"D",2,0,0,NA,375,250,125,40,250,418,0,250,NA,0,0,5.52545293913178,5.52545293913178,16275,"D",0,0,1,-0.407968238326283
"1767",0,0,0,"B",2,0,0,1963,300,200,100,9,100,299,0,100,52,0,0,4.61512051684126,4.61512051684126,16394,"B",1,0,0,-0.407968238326283
"1768",0,0,0,"A",2,0,0,2011,150,100,50,8,10,10,0,0,4,0,0,0,2.39789527279837,16683,"A",0,0,0,-0.407968238326283
"1769",0,0,0,"C",2,NA,1,2009,50,25,10,44,3,284,3,0,6,0,1.38629436111989,0,1.38629436111989,16409,"C",0,1,0,-0.407968238326283
"1770",0,1,150,"C",2,1,1,2009,225,200,150,22,150,304,150,150,6,22500,5.01727983681492,5.01727983681492,5.01727983681492,16389,"C",0,1,0,-1.09362474715707
"1771",0,0,0,"C",1,1,1,2009,75,50,25,21,15,169,0,15,6,0,0,2.77258872223978,2.77258872223978,16524,"C",0,1,0,-0.407968238326283
"1772",1,1,20,"C",2,1,0,2009,75,50,25,30,20,211,0,20,6,0,0,3.04452243772342,3.04452243772342,16482,"C",0,1,0,-1.09362474715707
"1773",0,0,0,"A",2,0,0,2009,150,100,50,21,15,131,15,0,6,0,2.77258872223978,0,2.77258872223978,16562,"A",0,0,0,-0.407968238326283
"1774",0,0,0,"C",1,1,NA,NA,225,200,150,22,150,111,150,0,NA,0,5.01727983681492,0,5.01727983681492,16582,"C",0,1,0,-0.407968238326283
"1775",0,0,0,"B",1,1,0,2010,75,50,25,39,10,239,0,10,5,0,0,2.39789527279837,2.39789527279837,16454,"B",1,0,0,-0.407968238326283
"1776",0,0,0,"C",2,1,0,NA,225,200,150,22,150,69,150,0,NA,0,5.01727983681492,0,5.01727983681492,16624,"C",0,1,0,-0.407968238326283
"1777",0,1,100,"C",1,0,0,2009,100,75,50,61,50,57,0,50,6,0,0,3.93182563272433,3.93182563272433,16636,"C",0,1,0,-1.09362474715707
"1778",0,0,0,"A",2,0,1,2009,150,100,50,39,25,67,0,25,6,0,0,3.25809653802148,3.25809653802148,16626,"A",0,0,0,-0.407968238326283
"1779",0,0,0,"B",2,0,1,2009,300,200,100,9,100,399,0,100,6,0,0,4.61512051684126,4.61512051684126,16294,"B",1,0,0,-0.407968238326283
"1780",0,0,0,"A",1,1,0,2009,150,100,50,27,2,284,2,0,6,0,1.09861228866811,0,1.09861228866811,16409,"A",0,0,0,-0.407968238326283
"1781",1,1,10,"C",2,1,1,2009,75,50,25,39,10,386,10,10,6,100,2.39789527279837,2.39789527279837,2.39789527279837,16307,"C",0,1,0,-1.09362474715707
"1782",0,0,0,"C",2,0,1,2009,150,125,100,9,100,424,100,0,6,0,4.61512051684126,0,4.61512051684126,16269,"C",0,1,0,-0.407968238326283
"1783",0,0,0,"A",2,1,1,2009,150,100,50,61,50,354,50,0,6,0,3.93182563272433,0,3.93182563272433,16339,"A",0,0,0,-0.407968238326283
"1784",0,0,0,"C",2,1,1,2004,800,600,500,62,500,134,0,500,11,0,0,6.21660610108486,6.21660610108486,16559,"C",0,1,0,-0.407968238326283
"1785",0,0,0,"C",2,1,0,2009,100,75,50,46,30,281,0,30,6,0,0,3.43398720448515,3.43398720448515,16412,"C",0,1,0,-0.407968238326283
"1786",0,0,0,"A",2,1,1,2009,150,100,50,39,25,12,0,25,6,0,0,3.25809653802148,3.25809653802148,16681,"A",0,0,0,-0.407968238326283
"1787",0,0,0,"D",2,1,1,2009,100,75,50,65,55,75,55,0,6,0,4.02535169073515,0,4.02535169073515,16618,"D",0,0,1,-0.407968238326283
"1788",0,0,0,"B",2,1,1,2009,150,100,50,61,25,499,25,0,6,0,3.25809653802148,0,3.25809653802148,16194,"B",1,0,0,-0.407968238326283
"1789",0,0,0,"C",1,1,0,2009,75,50,25,39,25,62,0,25,6,0,0,3.25809653802148,3.25809653802148,16631,"C",0,1,0,-0.407968238326283
"1790",0,0,0,"C",2,1,1,2009,75,50,25,39,25,106,100,150,6,15000,4.61512051684126,5.01727983681492,3.25809653802148,16587,"C",0,1,0,-0.407968238326283
"1791",0,0,0,"B",1,0,1,2009,150,100,50,61,50,281,0,50,6,0,0,3.93182563272433,3.93182563272433,16412,"B",1,0,0,-0.407968238326283
"1792",0,0,0,"A",2,1,0,2013,150,100,50,59,5,284,5,0,2,0,1.79175946922805,0,1.79175946922805,16409,"A",0,0,0,-0.407968238326283
"1793",0,0,0,"B",1,1,0,2013,50,25,10,44,3,284,3,0,2,0,1.38629436111989,0,1.38629436111989,16409,"B",1,0,0,-0.407968238326283
"1794",0,0,0,"B",2,1,0,2012,75,50,25,39,25,131,25,0,3,0,3.25809653802148,0,3.25809653802148,16562,"B",1,0,0,-0.407968238326283
"1795",0,0,0,"B",1,1,0,2012,50,25,10,1,1,27,0,0,3,0,0,0,0.693147180559945,16666,"B",1,0,0,-0.407968238326283
"1796",0,0,0,"C",2,1,0,2013,50,25,10,44,3,143,3,0,2,0,1.38629436111989,0,1.38629436111989,16550,"C",0,1,0,-0.407968238326283
"1797",0,0,0,"C",2,1,1,2010,75,50,25,30,20,534,20,0,5,0,3.04452243772342,0,3.04452243772342,16159,"C",0,1,0,-0.407968238326283
"1798",0,0,0,"B",2,0,1,2010,150,100,50,61,50,92,0,50,5,0,0,3.93182563272433,3.93182563272433,16601,"B",1,0,0,-0.407968238326283
"1799",0,0,0,"D",2,0,0,2010,150,100,50,9,100,432,100,0,5,0,4.61512051684126,0,4.61512051684126,16261,"D",0,0,1,-0.407968238326283
"1800",0,0,0,"C",2,0,1,2010,100,75,50,61,50,12,0,50,5,0,0,3.93182563272433,3.93182563272433,16681,"C",0,1,0,-0.407968238326283
"1801",0,0,0,"C",2,1,0,2009,100,75,50,61,20,129,20,20,6,400,3.04452243772342,3.04452243772342,3.04452243772342,16564,"C",0,1,0,-0.407968238326283
"1802",0,0,0,"C",1,0,1,2009,100,75,50,61,50,28,50,50,6,2500,3.93182563272433,3.93182563272433,3.93182563272433,16665,"C",0,1,0,-0.407968238326283
"1803",1,1,100,"C",2,1,1,2009,150,125,100,9,100,537,200,100,6,20000,5.30330490805908,4.61512051684126,4.61512051684126,16156,"C",0,1,0,-1.09362474715707
"1804",0,0,0,"C",1,1,1,2009,100,75,50,61,50,417,50,0,6,0,3.93182563272433,0,3.93182563272433,16276,"C",0,1,0,-0.407968238326283
"1805",0,0,0,"B",2,1,0,2009,50,25,10,8,10,284,10,0,6,0,2.39789527279837,0,2.39789527279837,16409,"B",1,0,0,-0.407968238326283
"1806",0,0,0,"A",2,1,0,2010,800,500,250,40,100,285,250,100,5,25000,5.52545293913178,4.61512051684126,4.61512051684126,16408,"A",0,0,0,-0.407968238326283
"1807",0,0,0,"B",2,1,0,2013,50,25,10,59,5,522,5,0,2,0,1.79175946922805,0,1.79175946922805,16171,"B",1,0,0,-0.407968238326283
"1808",0,0,0,"C",2,1,0,2010,150,125,100,9,100,18,100,0,5,0,4.61512051684126,0,4.61512051684126,16675,"C",0,1,0,-0.407968238326283
"1809",0,0,0,"B",2,0,0,2013,50,25,10,27,2,547,3,0,2,0,1.38629436111989,0,1.09861228866811,16146,"B",1,0,0,-0.407968238326283
"1810",0,0,0,"C",1,1,0,2011,50,25,10,59,5,284,5,0,4,0,1.79175946922805,0,1.79175946922805,16409,"C",0,1,0,-0.407968238326283
"1811",0,0,0,"A",2,1,0,2012,150,100,50,59,5,283,0,0,3,0,0,0,1.79175946922805,16410,"A",0,0,0,-0.407968238326283
"1812",0,0,0,"B",2,0,0,2013,75,50,25,21,15,266,15,0,2,0,2.77258872223978,0,2.77258872223978,16427,"B",1,0,0,-0.407968238326283
"1813",0,0,0,"A",2,1,0,2011,150,100,50,46,30,499,30,0,4,0,3.43398720448515,0,3.43398720448515,16194,"A",0,0,0,-0.407968238326283
"1814",0,1,50,"A",2,1,0,2012,150,100,50,32,20.12,283,0,0,3,0,0,0,3.05022045883806,16410,"A",0,0,0,-1.09362474715707
"1815",0,0,0,"A",1,0,0,2013,150,100,50,44,3,505,3,0,2,0,1.38629436111989,0,1.38629436111989,16188,"A",0,0,0,-0.407968238326283
"1816",0,0,0,"A",2,1,0,2013,150,100,50,1,1,125,0,1,2,0,0,0.693147180559945,0.693147180559945,16568,"A",0,0,0,-0.407968238326283
"1817",0,0,0,"B",2,1,0,2013,50,25,10,8,10,266,10,0,2,0,2.39789527279837,0,2.39789527279837,16427,"B",1,0,0,-0.407968238326283
"1818",0,0,0,"A",2,1,0,2012,150,100,50,8,10,300,0,0,3,0,0,0,2.39789527279837,16393,"A",0,0,0,-0.407968238326283
"1819",0,0,0,"B",1,1,0,2013,50,25,10,8,10,455,0,10,2,0,0,2.39789527279837,2.39789527279837,16238,"B",1,0,0,-0.407968238326283
"1820",0,0,0,"C",2,1,0,2012,50,25,10,8,1,27,0,0,3,0,0,0,0.693147180559945,16666,"C",0,1,0,-0.407968238326283
"1821",0,0,0,"B",2,1,0,2013,50,25,10,44,3,505,3,0,2,0,1.38629436111989,0,1.38629436111989,16188,"B",1,0,0,-0.407968238326283
"1822",0,0,0,"C",2,1,0,2013,50,25,10,59,5,372,5,0,2,0,1.79175946922805,0,1.79175946922805,16321,"C",0,1,0,-0.407968238326283
"1823",0,0,0,"B",1,1,0,2013,50,25,10,1,1,27,0,0,2,0,0,0,0.693147180559945,16666,"B",1,0,0,-0.407968238326283
"1824",0,0,0,"A",1,1,0,2013,150,100,50,44,3,333,3,0,2,0,1.38629436111989,0,1.38629436111989,16360,"A",0,0,0,-0.407968238326283
"1825",0,0,0,"A",1,1,0,2012,150,100,50,44,0.77,300,0,0,3,0,0,0,0.570979546585738,16393,"A",0,0,0,-0.407968238326283
"1826",0,0,0,"B",2,0,0,2010,250,150,100,78,80,412,0,0,5,0,0,0,4.39444915467244,16281,"B",1,0,0,-0.407968238326283
"1827",0,0,0,"A",2,1,1,2010,150,100,50,59,5,368,0,5,5,0,0,1.79175946922805,1.79175946922805,16325,"A",0,0,0,-0.407968238326283
"1828",0,0,0,"C",1,1,1,2010,50,25,10,8,10,284,10,0,5,0,2.39789527279837,0,2.39789527279837,16409,"C",0,1,0,-0.407968238326283
"1829",0,0,0,"B",2,1,0,2010,900,600,300,47,5,283,0,0,5,0,0,0,1.79175946922805,16410,"B",1,0,0,-0.407968238326283
"1830",0,0,0,"A",2,1,0,2010,350,250,125,15,120,201,0,120,5,0,0,4.79579054559674,4.79579054559674,16492,"A",0,0,0,-0.407968238326283
"1831",0,1,50,"D",2,1,1,2010,75,50,25,61,50,313,0,50,5,0,0,3.93182563272433,3.93182563272433,16380,"D",0,0,1,-1.09362474715707
"1832",0,0,0,"C",2,1,0,2010,75,50,25,39,25,245,0,25,5,0,0,3.25809653802148,3.25809653802148,16448,"C",0,1,0,-0.407968238326283
"1833",0,0,0,"B",2,0,1,2010,150,100,50,61,50,222,50,0,5,0,3.93182563272433,0,3.93182563272433,16471,"B",1,0,0,-0.407968238326283
"1834",0,0,0,"D",2,1,0,2010,75,50,25,61,50,196,50,0,5,0,3.93182563272433,0,3.93182563272433,16497,"D",0,0,1,-0.407968238326283
"1835",0,0,0,"A",1,1,0,2010,150,100,50,39,20,424,20,0,5,0,3.04452243772342,0,3.04452243772342,16269,"A",0,0,0,-0.407968238326283
"1836",0,0,0,"C",2,1,0,2010,50,25,10,8,10,300,0,0,5,0,0,0,2.39789527279837,16393,"C",0,1,0,-0.407968238326283
"1837",0,0,0,"D",1,0,0,2013,50,25,10,59,5,525,5,0,2,0,1.79175946922805,0,1.79175946922805,16168,"D",0,0,1,-0.407968238326283
"1838",0,1,20,"D",1,1,0,2012,50,25,10,39,25,163,0,25,3,0,0,3.25809653802148,3.25809653802148,16530,"D",0,0,1,-1.09362474715707
"1839",0,0,0,"A",1,0,0,2012,150,100,50,44,3,283,0,0,3,0,0,0,1.38629436111989,16410,"A",0,0,0,-0.407968238326283
"1840",0,0,0,"A",2,1,0,2011,150,100,50,31,5,82,10,5,4,50,2.39789527279837,1.79175946922805,1.79175946922805,16611,"A",0,0,0,-0.407968238326283
"1841",0,0,0,"D",2,1,NA,NA,50,25,10,1,1,202,0,2,NA,0,0,1.09861228866811,0.693147180559945,16491,"D",0,0,1,-0.407968238326283
"1842",0,1,60,"B",1,0,0,2013,50,25,10,8,10,62,6,10,2,60,1.94591014905531,2.39789527279837,2.39789527279837,16631,"B",1,0,0,-1.09362474715707
"1843",0,1,20,"C",1,1,NA,NA,50,25,10,1,1,34,0,1,NA,0,0,0.693147180559945,0.693147180559945,16659,"C",0,1,0,-1.09362474715707
"1844",0,0,0,"A",1,1,1,2011,150,100,50,39,25,489,25,0,4,0,3.25809653802148,0,3.25809653802148,16204,"A",0,0,0,-0.407968238326283
"1845",0,0,0,"B",2,1,0,2010,600,400,200,34,200,301,200,0,5,0,5.30330490805908,0,5.30330490805908,16392,"B",1,0,0,-0.407968238326283
"1846",0,0,0,"A",2,0,1,2010,150,100,50,50,35,240,35,0,5,0,3.58351893845611,0,3.58351893845611,16453,"A",0,0,0,-0.407968238326283
"1847",0,0,0,"B",1,0,0,2013,50,25,10,59,3,11,3,0,2,0,1.38629436111989,0,1.38629436111989,16682,"B",1,0,0,-0.407968238326283
"1848",0,0,0,"D",2,0,0,2012,50,25,10,39,25,243,0,25,3,0,0,3.25809653802148,3.25809653802148,16450,"D",0,0,1,-0.407968238326283
"1849",0,0,0,"B",2,0,0,2013,50,25,10,59,5,344,5,0,2,0,1.79175946922805,0,1.79175946922805,16349,"B",1,0,0,-0.407968238326283
"1850",0,0,0,"A",1,0,0,2013,150,100,50,8,10,266,10,0,2,0,2.39789527279837,0,2.39789527279837,16427,"A",0,0,0,-0.407968238326283
"1851",1,1,100,"A",2,1,1,1957,150,100,50,46,25,35,25,0,58,0,3.25809653802148,0,3.25809653802148,16658,"A",0,0,0,-1.09362474715707
